Nomor,Tanggal,Location Indicator,Nama UPT,Nama Bandara,Jam Operasional (jam),Jumlah Data Masuk,Ketersediaan Data (%),Catatan
1345,2025-06-08,WAAA,Sultan Hasanuddin,Sultan Hasanuddin,24,48,100.0,✅ Lengkap
1346,2025-06-08,WABA,Nabire,Waghete,24,0,0.0,❌ Tidak ada data
1347,2025-06-08,WABB,Frans Kaisiepo,Frans Kaisiepo,24,48,100.0,✅ Lengkap
1348,2025-06-08,WABF,Frans Kaisiepo,Numfoor,24,0,0.0,❌ Tidak ada data
1349,2025-06-08,WABG,Sentani,Kasonaweja,24,0,0.0,❌ Tidak ada data
1350,2025-06-08,WABI,Nabire,Douw Aturure,24,36,75.0,✅ Lengkap
1351,2025-06-08,WABO,Sudjarwo Tjondronegoro,Stevanus Rumbewas,24,0,0.0,❌ Tidak ada data
1352,2025-06-08,WADB,Sultan Muhammad Salahuddin,Sultan Muhammad Salahuddin,24,0,0.0,❌ Tidak ada data
1353,2025-06-08,WADD,I Gusti Ngurah Rai,I Gusti Ngurah Rai,24,0,0.0,❌ Tidak ada data
1354,2025-06-08,WADL,Zainuddin Abdul Madjid,Zainuddin Abdul Madjid,24,0,0.0,❌ Tidak ada data
1355,2025-06-08,WADS,Sultan Muhammad Kaharuddin,Sultan Muhammad Kaharuddin,24,0,0.0,❌ Tidak ada data
1356,2025-06-08,WADY,Banyuwangi,Banyuwangi,24,0,0.0,❌ Tidak ada data
1357,2025-06-08,WAEE,Sultan Babullah,Sultan Babullah,24,47,97.92,✅ Lengkap
1358,2025-06-08,WAEG,Gamar Malamo,Gamar Malamo,24,24,50.0,✅ Lengkap
1359,2025-06-08,WAEJ,Sultan Babullah,Gebe,24,0,0.0,❌ Tidak ada data
1360,2025-06-08,WAEK,Sultan Babullah,Kuabang,24,0,0.0,❌ Tidak ada data
1361,2025-06-08,WAEL,Oesman Sadik,Oesman Sadik,24,37,77.08,✅ Lengkap
1362,2025-06-08,WAEM,Sultan Babullah,Buli,24,0,0.0,❌ Tidak ada data
1363,2025-06-08,WAES,Emalamo,Emalamo,24,24,50.0,✅ Lengkap
1364,2025-06-08,WAEW,Lanud Leo Wattimena,Pitu,24,24,50.0,✅ Lengkap
1365,2025-06-08,WAFB,Toraja,Toraja,24,14,29.17,⚠️ Kurang dari 50%
1366,2025-06-08,WAFD,Andi Jemma,Lagaligo,24,0,0.0,❌ Tidak ada data
1367,2025-06-08,WAFF,Mutiara Sis-Al Jufri,Mutiara Sis-Al Jufri,24,48,100.0,✅ Lengkap
1368,2025-06-08,WAFJ,Tampa Padang,Tampa Padang,24,48,100.0,✅ Lengkap
1369,2025-06-08,WAFK,Andi Jemma,Rampi,24,0,0.0,❌ Tidak ada data
1370,2025-06-08,WAFL,Sultan Bantilan,Sultan Bantilan,24,24,50.0,✅ Lengkap
1371,2025-06-08,WAFM,Andi Jemma,Andi Jemma,24,39,81.25,✅ Lengkap
1372,2025-06-08,WAFN,Andi Jemma,Seko,24,0,0.0,❌ Tidak ada data
1373,2025-06-08,WAFO,Mutiara Sis-Al Jufri,Morowali,24,0,0.0,❌ Tidak ada data
1374,2025-06-08,WAFP,Kasiguncu,Kasiguncu,24,24,50.0,✅ Lengkap
1375,2025-06-08,WAFU,Syukuran Aminuddin Amir,Tanjung Api,24,0,0.0,❌ Tidak ada data
1376,2025-06-08,WAFW,Syukuran Aminuddin Amir,Syukuran Aminuddin Amir,24,48,100.0,✅ Lengkap
1377,2025-06-08,WAFY,Mutiara Sis-Al Jufri,Pogogul,24,0,0.0,❌ Tidak ada data
1378,2025-06-08,WAFZ,Djalaluddin,Panua Pohuwato,24,0,0.0,❌ Tidak ada data
1379,2025-06-08,WAGA,Tjilik Riwut,Kuala Kurun,24,0,0.0,❌ Tidak ada data
1380,2025-06-08,WAGB,Beringin,Hajji Muhammad Sidik,24,0,0.0,❌ Tidak ada data
1381,2025-06-08,WAGF,H. Asan,Kuala Pembuang,24,0,0.0,❌ Tidak ada data
1382,2025-06-08,WAGG,Tjilik Riwut,Tjilik Riwut,24,0,0.0,❌ Tidak ada data
1383,2025-06-08,WAGI,Iskandar,Iskandar,24,0,0.0,❌ Tidak ada data
1384,2025-06-08,WAGM,Sanggu,Sanggu,24,0,0.0,❌ Tidak ada data
1385,2025-06-08,WAGP,Beringin,Purukcahu,24,0,0.0,❌ Tidak ada data
1386,2025-06-08,WAGS,H. Asan,H. Asan,24,0,0.0,❌ Tidak ada data
1387,2025-06-08,WAHH,Lanud Adisutjipto,Adisutjipto,24,1,2.08,⚠️ Kurang dari 50%
1388,2025-06-08,WAHI,Yogyakarta,Yogyakarta,24,48,100.0,✅ Lengkap
1389,2025-06-08,WAHL,Tunggul Wulung,Tunggul Wulung,24,0,0.0,❌ Tidak ada data
1390,2025-06-08,WAHQ,Lanud Adi Soemarmo,Adi Soemarmo,24,0,0.0,❌ Tidak ada data
1391,2025-06-08,WAHS,Ahmad Yani,Jenderal Ahmad Yani,24,0,0.0,❌ Tidak ada data
1392,2025-06-08,WAHU,Ahmad Yani,Dewadaru,24,0,0.0,❌ Tidak ada data
1393,2025-06-08,WAJI,Torea,Mararena,24,16,33.33,⚠️ Kurang dari 50%
1394,2025-06-08,WAJJ,Sentani,Sentani,24,48,100.0,✅ Lengkap
1395,2025-06-08,WAJO,Wamena,Oksibil,24,0,0.0,❌ Tidak ada data
1396,2025-06-08,WAJS,Sentani,Senggeh,24,0,0.0,❌ Tidak ada data
1397,2025-06-08,WAKG,Mozez Kilangin,Ewer,24,0,0.0,❌ Tidak ada data
1398,2025-06-08,WAKJ,Mopah,Kimaam,24,0,0.0,❌ Tidak ada data
1399,2025-06-08,WAKK,Mopah,Mopah,24,48,100.0,✅ Lengkap
1400,2025-06-08,WAKO,Mopah,Okaba,24,0,0.0,❌ Tidak ada data
1401,2025-06-08,WAKP,Mopah,Kepi,24,0,0.0,❌ Tidak ada data
1402,2025-06-08,WAKT,Tanah Merah,Tanah Merah,24,24,50.0,✅ Lengkap
1403,2025-06-08,WALE,Sultan Aji Muhammad Sulaiman Sepinggan,Melak,24,0,0.0,❌ Tidak ada data
1404,2025-06-08,WALL,Sultan Aji Muhammad Sulaiman Sepinggan,Sultan Aji Muhammad Sulaiman,24,0,0.0,❌ Tidak ada data
1405,2025-06-08,WALS,Ajipangeran Tumenggung Pranoto,Ajipangeran Tumenggung Pranoto,24,0,0.0,❌ Tidak ada data
1406,2025-06-08,WAMG,Djalaluddin,Djalaluddin,24,48,100.0,✅ Lengkap
1407,2025-06-08,WAMH,Naha,Naha,24,48,100.0,✅ Lengkap
1408,2025-06-08,WAMI,Sam Ratulangi,Bolaang Mongondow,24,0,0.0,❌ Tidak ada data
1409,2025-06-08,WAMM,Sam Ratulangi,Sam Ratulangi,24,48,100.0,✅ Lengkap
1410,2025-06-08,WAMN,Sam Ratulangi,Melonguane,24,0,0.0,❌ Tidak ada data
1411,2025-06-08,WAMS,Sam Ratulangi,Miangas,24,0,0.0,❌ Tidak ada data
1412,2025-06-08,WAOC,Gusti Syamsir Alam,Bersujud,24,0,0.0,❌ Tidak ada data
1413,2025-06-08,WAOK,Gusti Syamsir Alam,Gusti Syamsir Alam,24,0,0.0,❌ Tidak ada data
1414,2025-06-08,WAON,Syamsudin Noor,Tanjung Warukin,24,0,0.0,❌ Tidak ada data
1415,2025-06-08,WAOO,Syamsudin Noor,Syamsudin Noor,24,0,0.0,❌ Tidak ada data
1416,2025-06-08,WAPA,Amahai,Amahai,24,48,100.0,✅ Lengkap
1417,2025-06-08,WAPC,Bandaneira,Bandaneira,24,24,50.0,✅ Lengkap
1418,2025-06-08,WAPD,Pattimura,Dobo,24,0,0.0,❌ Tidak ada data
1419,2025-06-08,WAPF,Karel Sadsuitubun,Karel Sadsuitubun,24,24,50.0,✅ Lengkap
1420,2025-06-08,WAPG,Pattimura,Namrole,24,0,0.0,❌ Tidak ada data
1421,2025-06-08,WAPM,Pattimura,Jos Orno Imsula,24,0,0.0,❌ Tidak ada data
1422,2025-06-08,WAPN,Namlea,Namniwel,24,24,50.0,✅ Lengkap
1423,2025-06-08,WAPO,Pattimura,Larat,24,0,0.0,❌ Tidak ada data
1424,2025-06-08,WAPP,Pattimura,Pattimura,24,48,100.0,✅ Lengkap
1425,2025-06-08,WAPS,Mathilda Batlayeri,Mathilda Batlayeri,24,24,50.0,✅ Lengkap
1426,2025-06-08,WAPU,Kuffar,Kuffar,24,24,50.0,✅ Lengkap
1427,2025-06-08,WAPV,Amahai,Wahai,24,0,0.0,❌ Tidak ada data
1428,2025-06-08,WAQA,Nunukan,Nunukan,24,0,0.0,❌ Tidak ada data
1429,2025-06-08,WAQC,Kalimarau,Maratua,24,0,0.0,❌ Tidak ada data
1430,2025-06-08,WAQD,Tanjung Harapan,Tanjung Harapan,24,0,0.0,❌ Tidak ada data
1431,2025-06-08,WAQJ,Yuvai Semaring,Yuvai Semaring,24,0,0.0,❌ Tidak ada data
1432,2025-06-08,WAQL,Tanjung Harapan,Long Apung,24,0,0.0,❌ Tidak ada data
1433,2025-06-08,WAQM,Tanjung Harapan,Kol. Robert Atty Bessing,24,0,0.0,❌ Tidak ada data
1434,2025-06-08,WAQQ,Juwata,Juwata,24,0,0.0,❌ Tidak ada data
1435,2025-06-08,WAQT,Kalimarau,Kalimarau,24,0,0.0,❌ Tidak ada data
1436,2025-06-08,WARA,Lanud Abdulrachman Saleh,Abdulrachman Saleh,24,0,0.0,❌ Tidak ada data
1437,2025-06-08,WARC,Ahmad Yani,Ngloram,24,0,0.0,❌ Tidak ada data
1438,2025-06-08,WARD,Dhoho,Dhoho,24,0,0.0,❌ Tidak ada data
1439,2025-06-08,WARE,Banyuwangi,Noto Hadinegoro,24,0,0.0,❌ Tidak ada data
1440,2025-06-08,WARR,Juanda,Juanda,24,0,0.0,❌ Tidak ada data
1441,2025-06-08,WART,Trunojoyo,Trunojoyo,24,0,0.0,❌ Tidak ada data
1442,2025-06-08,WARW,Sangkapura,Harun Thohir,24,0,0.0,❌ Tidak ada data
1443,2025-06-08,WASA,Domine Eduard Osok,Ayawasi,24,0,0.0,❌ Tidak ada data
1444,2025-06-08,WASF,Torea,Siboru,24,39,81.25,✅ Lengkap
1445,2025-06-08,WASI,Domine Eduard Osok,Inanwatan,24,0,0.0,❌ Tidak ada data
1446,2025-06-08,WASK,Utarom,Utarom,24,8,16.67,⚠️ Kurang dari 50%
1447,2025-06-08,WASN,Domine Eduard Osok,Marinda,24,0,0.0,❌ Tidak ada data
1448,2025-06-08,WASO,Rendani,Babo,24,0,0.0,❌ Tidak ada data
1449,2025-06-08,WASS,Domine Eduard Osok,Domine Eduard Osok,24,48,100.0,✅ Lengkap
1450,2025-06-08,WAST,Domine Eduard Osok,Teminabuan,24,0,0.0,❌ Tidak ada data
1451,2025-06-08,WASU,Domine Eduard Osok,Kambuaya,24,0,0.0,❌ Tidak ada data
1452,2025-06-08,WATA,Eltari,A. A. Bere Tallo,24,0,0.0,❌ Tidak ada data
1453,2025-06-08,WATB,Frans Sales Lega,Soa,24,0,0.0,❌ Tidak ada data
1454,2025-06-08,WATC,Fransiskus Xaverius Seda,Fransiskus Xaverius Seda,24,0,0.0,❌ Tidak ada data
1455,2025-06-08,WATE,Fransiskus Xaverius Seda,H. Hasan Aroeboesman,24,0,0.0,❌ Tidak ada data
1456,2025-06-08,WATG,Frans Sales Lega,Frans Sales Lega,24,0,0.0,❌ Tidak ada data
1457,2025-06-08,WATK,Umbu Mehang Kunda,Lede Kalumbang,24,0,0.0,❌ Tidak ada data
1458,2025-06-08,WATL,Gewayantana,Gewayantana,24,0,0.0,❌ Tidak ada data
1459,2025-06-08,WATM,Mali,Mali,24,0,0.0,❌ Tidak ada data
1460,2025-06-08,WATO,Komodo,Komodo,24,0,0.0,❌ Tidak ada data
1461,2025-06-08,WATQ,Pattimura,John Becker,24,0,0.0,❌ Tidak ada data
1462,2025-06-08,WATR,David Constantijn Saudale,David Constantijn Saudale,24,0,0.0,❌ Tidak ada data
1463,2025-06-08,WATS,Tardamu,Tardamu,24,0,0.0,❌ Tidak ada data
1464,2025-06-08,WATT,Eltari,El Tari,24,0,0.0,❌ Tidak ada data
1465,2025-06-08,WATU,Umbu Mehang Kunda,Umbu Mehang Kunda,24,0,0.0,❌ Tidak ada data
1466,2025-06-08,WATW,Eltari,Wunopito,24,0,0.0,❌ Tidak ada data
1467,2025-06-08,WAUB,Rendani,Bintuni,24,0,0.0,❌ Tidak ada data
1468,2025-06-08,WAUU,Rendani,Rendani,24,39,81.25,✅ Lengkap
1469,2025-06-08,WAUW,Rendani,Wasior,24,0,0.0,❌ Tidak ada data
1470,2025-06-08,WAVD,Wamena,Nop Goliat Dekai,24,0,0.0,❌ Tidak ada data
1471,2025-06-08,WAVV,Wamena,Wamena,24,48,100.0,✅ Lengkap
1472,2025-06-08,WAWB,Beto Ambari,Betoambari,24,22,45.83,⚠️ Kurang dari 50%
1473,2025-06-08,WAWD,Beto Ambari,Matahora,24,0,0.0,❌ Tidak ada data
1474,2025-06-08,WAWH,Sultan Hasanuddin,H. Aroeppala,24,0,0.0,❌ Tidak ada data
1475,2025-06-08,WAWN,Sultan Hasanuddin,Arung Palakka,24,0,0.0,❌ Tidak ada data
1476,2025-06-08,WAWP,Sangia Ni Bandera,Sangia Nibandera,24,48,100.0,✅ Lengkap
1477,2025-06-08,WAWR,Beto Ambari,Sugimanuru,24,0,0.0,❌ Tidak ada data
1478,2025-06-08,WAWW,Lanud Haluoleo,Haluoleo,24,26,54.17,✅ Lengkap
1479,2025-06-08,WAYE,Enarotali,Enarotali,24,16,33.33,⚠️ Kurang dari 50%
1480,2025-06-08,WAYL,Mozez Kilangin,Ilaga,24,0,0.0,❌ Tidak ada data
1481,2025-06-08,WAYY,Mozez Kilangin,Mozez Kilangin,24,48,100.0,✅ Lengkap
1482,2025-06-08,WIBB,Sultan Syarif Kasim II,Sultan Syarif Kasim II,24,48,100.0,✅ Lengkap
1483,2025-06-08,WIBD,Sultan Syarif Kasim II,Pinang Kampai,24,0,0.0,❌ Tidak ada data
1484,2025-06-08,WIBG,Sultan Syarif Kasim II,Tuanku Tambusai,24,0,0.0,❌ Tidak ada data
1485,2025-06-08,WIBJ,Japura,Japura,24,48,100.0,✅ Lengkap
1486,2025-06-08,WICA,Kertajati,Kertajati,24,0,0.0,❌ Tidak ada data
1487,2025-06-08,WICC,Lanud Husein Sastranegara,Husein Sastranegara,24,0,0.0,❌ Tidak ada data
1488,2025-06-08,WICD,Kertajati,Cakrabhuwana,24,0,0.0,❌ Tidak ada data
1489,2025-06-08,WICN,Tunggul Wulung,Nusawiru,24,0,0.0,❌ Tidak ada data
1490,2025-06-08,WIDD,Hang Nadim,Hang Nadim,24,48,100.0,✅ Lengkap
1491,2025-06-08,WIDL,Tarempa,Letung,24,0,0.0,❌ Tidak ada data
1492,2025-06-08,WIDM,Tarempa,Matak,24,0,0.0,❌ Tidak ada data
1493,2025-06-08,WIDN,Raja Hajji Fisabilillah,Raja Hajji Fisabilillah,24,48,100.0,✅ Lengkap
1494,2025-06-08,WIDO,Lanud Raden Sadjad,Ranai,24,8,16.67,⚠️ Kurang dari 50%
1495,2025-06-08,WIDS,Dabo,Dabo,24,24,50.0,✅ Lengkap
1496,2025-06-08,WIDT,Raja Hajji Abdullah,Raja Hajji Abdullah,24,48,100.0,✅ Lengkap
1497,2025-06-08,WIEB,Minangkabau,Mentawai,24,0,0.0,❌ Tidak ada data
1498,2025-06-08,WIEE,Minangkabau,Minangkabau,24,48,100.0,✅ Lengkap
1499,2025-06-08,WIGE,Fatmawati Soekarno,Enggano,24,0,0.0,❌ Tidak ada data
1500,2025-06-08,WIGG,Fatmawati Soekarno,Fatmawati Soekarno,24,0,0.0,❌ Tidak ada data
1501,2025-06-08,WIGM,Fatmawati Soekarno,Mukomuko,24,0,0.0,❌ Tidak ada data
1502,2025-06-08,WIHH,Lanud Halim Perdanakusuma,Halim Perdana Kusuma,24,12,25.0,⚠️ Kurang dari 50%
1503,2025-06-08,WIII,Soekarno Hatta,Soekarno Hatta,24,0,0.0,❌ Tidak ada data
1504,2025-06-08,WIJB,Sultan Thaha,Muara Bungo,24,0,0.0,❌ Tidak ada data
1505,2025-06-08,WIJI,Depati Parbo,Depati Parbo,24,0,0.0,❌ Tidak ada data
1506,2025-06-08,WIJJ,Sultan Thaha,Sultan Thaha,24,0,0.0,❌ Tidak ada data
1507,2025-06-08,WIKK,Depati Amir,Depati Amir,24,0,0.0,❌ Tidak ada data
1508,2025-06-08,WIKT,H.AS. Hanandjoeddin,H.AS. Hanandjoeddin,24,0,0.0,❌ Tidak ada data
1509,2025-06-08,WILL,Radin Inten II,Radin Inten II,24,0,0.0,❌ Tidak ada data
1510,2025-06-08,WILP,Radin Inten II,Muhammad Taufiq Kiemas,24,0,0.0,❌ Tidak ada data
1511,2025-06-08,WIMA,Malikussaleh,Malikussaleh,24,24,50.0,✅ Lengkap
1512,2025-06-08,WIMB,Binaka,Binaka,24,48,100.0,✅ Lengkap
1513,2025-06-08,WIME,Aek Godang,Aek Godang,24,48,100.0,✅ Lengkap
1514,2025-06-08,WIMF,Kualanamu,Jenderal Besar Abdul Haris Nasution,24,0,0.0,❌ Tidak ada data
1515,2025-06-08,WIML,Sultan Iskandar Muda,Lasikin,24,0,0.0,❌ Tidak ada data
1516,2025-06-08,WIMM,Kualanamu,Kualanamu Internasional,24,48,100.0,✅ Lengkap
1517,2025-06-08,WIMN,Silangit,Raja Sisingamangaraja XII,24,39,81.25,✅ Lengkap
1518,2025-06-08,WIMP,Silangit,Sibisa,24,0,0.0,❌ Tidak ada data
1519,2025-06-08,WIMS,FL Tobing,DR Ferdinand Lumban Tobing,24,46,95.83,✅ Lengkap
1520,2025-06-08,WIMU,Sultan Iskandar Muda,Alas Leuser,24,0,0.0,❌ Tidak ada data
1521,2025-06-08,WIOD,Singkawang,Singkawang,24,0,0.0,❌ Tidak ada data
1522,2025-06-08,WIOG,Nangapinoh,Nangapinoh,24,0,0.0,❌ Tidak ada data
1523,2025-06-08,WIOK,Rahadi Oesman,Rahadi Oesman,24,0,0.0,❌ Tidak ada data
1524,2025-06-08,WIOO,Supadio,Supadio,24,0,0.0,❌ Tidak ada data
1525,2025-06-08,WIOP,Pangsuma,Pangsuma,24,0,0.0,❌ Tidak ada data
1526,2025-06-08,WIOS,Tebelian,Tebelian,24,0,0.0,❌ Tidak ada data
1527,2025-06-08,WIPB,Sultan Mahmud Badaruddin II,Silampari,24,0,0.0,❌ Tidak ada data
1528,2025-06-08,WIPO,Radin Inten II,Gatot Soebroto,24,0,0.0,❌ Tidak ada data
1529,2025-06-08,WIPP,Sultan Mahmud Badaruddin II,Sultan Mahmud Badaruddin II,24,0,0.0,❌ Tidak ada data
1530,2025-06-08,WIPY,Sultan Mahmud Badaruddin II,Atung Bungsu,24,0,0.0,❌ Tidak ada data
1531,2025-06-08,WIRR,Budiarto,Budiarto,24,0,0.0,❌ Tidak ada data
1532,2025-06-08,WITC,Cut Nyak Dhien Nagan Raya,Cut Nyak Dhien Nagan Raya,24,24,50.0,✅ Lengkap
1533,2025-06-08,WITK,Sultan Iskandar Muda,Rembele,24,0,0.0,❌ Tidak ada data
1534,2025-06-08,WITN,Maimun Saleh,Maimun Saleh,24,24,50.0,✅ Lengkap
1535,2025-06-08,WITO,Sultan Iskandar Muda,Kuala Batu,24,0,0.0,❌ Tidak ada data
1536,2025-06-08,WITT,Sultan Iskandar Muda,Sultan Iskandar Muda,24,49,102.08,✅ Lengkap
1537,2025-06-09,WAAA,Sultan Hasanuddin,Sultan Hasanuddin,24,48,100.0,✅ Lengkap
1538,2025-06-09,WABA,Nabire,Waghete,24,0,0.0,❌ Tidak ada data
1539,2025-06-09,WABB,Frans Kaisiepo,Frans Kaisiepo,24,46,95.83,✅ Lengkap
1540,2025-06-09,WABF,Frans Kaisiepo,Numfoor,24,0,0.0,❌ Tidak ada data
1541,2025-06-09,WABG,Sentani,Kasonaweja,24,0,0.0,❌ Tidak ada data
1542,2025-06-09,WABI,Nabire,Douw Aturure,24,36,75.0,✅ Lengkap
1543,2025-06-09,WABO,Sudjarwo Tjondronegoro,Stevanus Rumbewas,24,21,43.75,⚠️ Kurang dari 50%
1544,2025-06-09,WADB,Sultan Muhammad Salahuddin,Sultan Muhammad Salahuddin,24,0,0.0,❌ Tidak ada data
1545,2025-06-09,WADD,I Gusti Ngurah Rai,I Gusti Ngurah Rai,24,0,0.0,❌ Tidak ada data
1546,2025-06-09,WADL,Zainuddin Abdul Madjid,Zainuddin Abdul Madjid,24,0,0.0,❌ Tidak ada data
1547,2025-06-09,WADS,Sultan Muhammad Kaharuddin,Sultan Muhammad Kaharuddin,24,0,0.0,❌ Tidak ada data
1548,2025-06-09,WADY,Banyuwangi,Banyuwangi,24,0,0.0,❌ Tidak ada data
1549,2025-06-09,WAEE,Sultan Babullah,Sultan Babullah,24,48,100.0,✅ Lengkap
1550,2025-06-09,WAEG,Gamar Malamo,Gamar Malamo,24,24,50.0,✅ Lengkap
1551,2025-06-09,WAEJ,Sultan Babullah,Gebe,24,0,0.0,❌ Tidak ada data
1552,2025-06-09,WAEK,Sultan Babullah,Kuabang,24,0,0.0,❌ Tidak ada data
1553,2025-06-09,WAEL,Oesman Sadik,Oesman Sadik,24,38,79.17,✅ Lengkap
1554,2025-06-09,WAEM,Sultan Babullah,Buli,24,0,0.0,❌ Tidak ada data
1555,2025-06-09,WAES,Emalamo,Emalamo,24,24,50.0,✅ Lengkap
1556,2025-06-09,WAEW,Lanud Leo Wattimena,Pitu,24,30,62.5,✅ Lengkap
1557,2025-06-09,WAFB,Toraja,Toraja,24,15,31.25,⚠️ Kurang dari 50%
1558,2025-06-09,WAFD,Andi Jemma,Lagaligo,24,0,0.0,❌ Tidak ada data
1559,2025-06-09,WAFF,Mutiara Sis-Al Jufri,Mutiara Sis-Al Jufri,24,48,100.0,✅ Lengkap
1560,2025-06-09,WAFJ,Tampa Padang,Tampa Padang,24,48,100.0,✅ Lengkap
1561,2025-06-09,WAFK,Andi Jemma,Rampi,24,0,0.0,❌ Tidak ada data
1562,2025-06-09,WAFL,Sultan Bantilan,Sultan Bantilan,24,24,50.0,✅ Lengkap
1563,2025-06-09,WAFM,Andi Jemma,Andi Jemma,24,36,75.0,✅ Lengkap
1564,2025-06-09,WAFN,Andi Jemma,Seko,24,0,0.0,❌ Tidak ada data
1565,2025-06-09,WAFO,Mutiara Sis-Al Jufri,Morowali,24,0,0.0,❌ Tidak ada data
1566,2025-06-09,WAFP,Kasiguncu,Kasiguncu,24,25,52.08,✅ Lengkap
1567,2025-06-09,WAFU,Syukuran Aminuddin Amir,Tanjung Api,24,0,0.0,❌ Tidak ada data
1568,2025-06-09,WAFW,Syukuran Aminuddin Amir,Syukuran Aminuddin Amir,24,48,100.0,✅ Lengkap
1569,2025-06-09,WAFY,Mutiara Sis-Al Jufri,Pogogul,24,0,0.0,❌ Tidak ada data
1570,2025-06-09,WAFZ,Djalaluddin,Panua Pohuwato,24,0,0.0,❌ Tidak ada data
1571,2025-06-09,WAGA,Tjilik Riwut,Kuala Kurun,24,0,0.0,❌ Tidak ada data
1572,2025-06-09,WAGB,Beringin,Hajji Muhammad Sidik,24,0,0.0,❌ Tidak ada data
1573,2025-06-09,WAGF,H. Asan,Kuala Pembuang,24,0,0.0,❌ Tidak ada data
1574,2025-06-09,WAGG,Tjilik Riwut,Tjilik Riwut,24,0,0.0,❌ Tidak ada data
1575,2025-06-09,WAGI,Iskandar,Iskandar,24,0,0.0,❌ Tidak ada data
1576,2025-06-09,WAGM,Sanggu,Sanggu,24,0,0.0,❌ Tidak ada data
1577,2025-06-09,WAGP,Beringin,Purukcahu,24,0,0.0,❌ Tidak ada data
1578,2025-06-09,WAGS,H. Asan,H. Asan,24,0,0.0,❌ Tidak ada data
1579,2025-06-09,WAHH,Lanud Adisutjipto,Adisutjipto,24,19,39.58,⚠️ Kurang dari 50%
1580,2025-06-09,WAHI,Yogyakarta,Yogyakarta,24,48,100.0,✅ Lengkap
1581,2025-06-09,WAHL,Tunggul Wulung,Tunggul Wulung,24,0,0.0,❌ Tidak ada data
1582,2025-06-09,WAHQ,Lanud Adi Soemarmo,Adi Soemarmo,24,0,0.0,❌ Tidak ada data
1583,2025-06-09,WAHS,Ahmad Yani,Jenderal Ahmad Yani,24,0,0.0,❌ Tidak ada data
1584,2025-06-09,WAHU,Ahmad Yani,Dewadaru,24,0,0.0,❌ Tidak ada data
1585,2025-06-09,WAJI,Torea,Mararena,24,16,33.33,⚠️ Kurang dari 50%
1586,2025-06-09,WAJJ,Sentani,Sentani,24,48,100.0,✅ Lengkap
1587,2025-06-09,WAJO,Wamena,Oksibil,24,0,0.0,❌ Tidak ada data
1588,2025-06-09,WAJS,Sentani,Senggeh,24,0,0.0,❌ Tidak ada data
1589,2025-06-09,WAKG,Mozez Kilangin,Ewer,24,0,0.0,❌ Tidak ada data
1590,2025-06-09,WAKJ,Mopah,Kimaam,24,0,0.0,❌ Tidak ada data
1591,2025-06-09,WAKK,Mopah,Mopah,24,48,100.0,✅ Lengkap
1592,2025-06-09,WAKO,Mopah,Okaba,24,0,0.0,❌ Tidak ada data
1593,2025-06-09,WAKP,Mopah,Kepi,24,0,0.0,❌ Tidak ada data
1594,2025-06-09,WAKT,Tanah Merah,Tanah Merah,24,22,45.83,⚠️ Kurang dari 50%
1595,2025-06-09,WALE,Sultan Aji Muhammad Sulaiman Sepinggan,Melak,24,0,0.0,❌ Tidak ada data
1596,2025-06-09,WALL,Sultan Aji Muhammad Sulaiman Sepinggan,Sultan Aji Muhammad Sulaiman,24,0,0.0,❌ Tidak ada data
1597,2025-06-09,WALS,Ajipangeran Tumenggung Pranoto,Ajipangeran Tumenggung Pranoto,24,0,0.0,❌ Tidak ada data
1598,2025-06-09,WAMG,Djalaluddin,Djalaluddin,24,48,100.0,✅ Lengkap
1599,2025-06-09,WAMH,Naha,Naha,24,46,95.83,✅ Lengkap
1600,2025-06-09,WAMI,Sam Ratulangi,Bolaang Mongondow,24,0,0.0,❌ Tidak ada data
1601,2025-06-09,WAMM,Sam Ratulangi,Sam Ratulangi,24,48,100.0,✅ Lengkap
1602,2025-06-09,WAMN,Sam Ratulangi,Melonguane,24,0,0.0,❌ Tidak ada data
1603,2025-06-09,WAMS,Sam Ratulangi,Miangas,24,0,0.0,❌ Tidak ada data
1604,2025-06-09,WAOC,Gusti Syamsir Alam,Bersujud,24,0,0.0,❌ Tidak ada data
1605,2025-06-09,WAOK,Gusti Syamsir Alam,Gusti Syamsir Alam,24,0,0.0,❌ Tidak ada data
1606,2025-06-09,WAON,Syamsudin Noor,Tanjung Warukin,24,0,0.0,❌ Tidak ada data
1607,2025-06-09,WAOO,Syamsudin Noor,Syamsudin Noor,24,0,0.0,❌ Tidak ada data
1608,2025-06-09,WAPA,Amahai,Amahai,24,48,100.0,✅ Lengkap
1609,2025-06-09,WAPC,Bandaneira,Bandaneira,24,24,50.0,✅ Lengkap
1610,2025-06-09,WAPD,Pattimura,Dobo,24,0,0.0,❌ Tidak ada data
1611,2025-06-09,WAPF,Karel Sadsuitubun,Karel Sadsuitubun,24,24,50.0,✅ Lengkap
1612,2025-06-09,WAPG,Pattimura,Namrole,24,0,0.0,❌ Tidak ada data
1613,2025-06-09,WAPM,Pattimura,Jos Orno Imsula,24,0,0.0,❌ Tidak ada data
1614,2025-06-09,WAPN,Namlea,Namniwel,24,24,50.0,✅ Lengkap
1615,2025-06-09,WAPO,Pattimura,Larat,24,0,0.0,❌ Tidak ada data
1616,2025-06-09,WAPP,Pattimura,Pattimura,24,48,100.0,✅ Lengkap
